"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Inflorescence meristem",11,3,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Lodicule",11,0,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",11,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",11,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",11,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",11,15,0.0832829057931814,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",11,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",11,4,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",11,1,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",12,3,0.500903733165333,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",12,2,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",12,1,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",12,2,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",12,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",12,0,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",12,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",12,3,0.911832209303852,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",12,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",12,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",12,2,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",12,0,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",12,0,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",13,2,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",13,2,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",13,6,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",13,5,0.9727406496494,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",13,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",13,0,1,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",13,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",13,5,0.9727406496494,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",13,8,0.819753329184607,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",13,11,0.814733645399174,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",13,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",13,2,1,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",13,4,1,"Fail","oryza_sativa","Inflorescence"
"Branch meristem",14,2,1,"Fail","oryza_sativa","Inflorescence"
"Cryptic bract",14,1,1,"Fail","oryza_sativa","Inflorescence"
"Floret meristem",14,6,0.614401058533625,"Fail","oryza_sativa","Inflorescence"
"Inflorescence axis",14,3,1,"Fail","oryza_sativa","Inflorescence"
"Inflorescence meristem",14,1,1,"Fail","oryza_sativa","Inflorescence"
"Lodicule",14,1,0.930497690321637,"Fail","oryza_sativa","Inflorescence"
"Rudimentary glume",14,0,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet",14,1,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet floret",14,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet identity cell",14,4,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet meristem",14,3,1,"Fail","oryza_sativa","Inflorescence"
"Spikelet supporting cell",14,3,0.917991534368513,"Fail","oryza_sativa","Inflorescence"
"Sterile lemma",14,4,1,"Fail","oryza_sativa","Inflorescence"
