"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Epidermal meristematic cell",10,8,1,"Fail","oryza_sativa","Root"
"Exodermis",10,20,0.313658244275419,"Fail","oryza_sativa","Root"
"Meristematic cell",10,1,1,"Fail","oryza_sativa","Root"
"Metaxylem",10,17,0.00338285389207026,"Reject","oryza_sativa","Root"
"Non-hair root epidermal cell",10,5,1,"Fail","oryza_sativa","Root"
"Pericycle",10,5,1,"Fail","oryza_sativa","Root"
"Pericycle cell",10,3,1,"Fail","oryza_sativa","Root"
"Phloem",10,4,1,"Fail","oryza_sativa","Root"
"Protoxylem",10,31,6.57752799878755e-06,"Reject","oryza_sativa","Root"
"Root cap",10,4,1,"Fail","oryza_sativa","Root"
"Root cap junction",10,4,1,"Fail","oryza_sativa","Root"
"Root cortex",10,2,1,"Fail","oryza_sativa","Root"
"Root endodermis",10,0,1,"Fail","oryza_sativa","Root"
"Root epidermis",10,14,0.736794008822112,"Fail","oryza_sativa","Root"
"Root exodermis",10,16,0.509367918061457,"Fail","oryza_sativa","Root"
"Root hair",10,12,0.863407918199678,"Fail","oryza_sativa","Root"
"Root hair cell",10,10,0.59645560845119,"Fail","oryza_sativa","Root"
"Root meristem",10,0,1,"Fail","oryza_sativa","Root"
"Root procambium",10,1,1,"Fail","oryza_sativa","Root"
"Root stele",10,3,1,"Fail","oryza_sativa","Root"
"Sclerenchyma",10,15,0.388457179367996,"Fail","oryza_sativa","Root"
"Xylem",10,28,5.42796058083008e-05,"Reject","oryza_sativa","Root"
"Epidermal meristematic cell",11,14,0.64416344688784,"Fail","oryza_sativa","Root"
"Exodermis",11,17,0.809023801987176,"Fail","oryza_sativa","Root"
"Meristematic cell",11,1,1,"Fail","oryza_sativa","Root"
"Metaxylem",11,6,1,"Fail","oryza_sativa","Root"
"Non-hair root epidermal cell",11,24,0.000203208057689342,"Reject","oryza_sativa","Root"
"Pericycle",11,9,1,"Fail","oryza_sativa","Root"
"Pericycle cell",11,9,1,"Fail","oryza_sativa","Root"
"Phloem",11,4,1,"Fail","oryza_sativa","Root"
"Protoxylem",11,13,1,"Fail","oryza_sativa","Root"
"Root cap",11,16,0.368489564869413,"Fail","oryza_sativa","Root"
"Root cap junction",11,8,1,"Fail","oryza_sativa","Root"
"Root cortex",11,1,1,"Fail","oryza_sativa","Root"
"Root endodermis",11,0,1,"Fail","oryza_sativa","Root"
"Root epidermis",11,21,0.0525033797832492,"Fail","oryza_sativa","Root"
