"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Xylem",6,5,1,"Fail","zea_mays","Root"
"Companion cell",7,18,0.290590347078796,"Fail","zea_mays","Root"
"Early stele",7,0,1,"Fail","zea_mays","Root"
"Mature endodermis",7,10,0.611901908777391,"Fail","zea_mays","Root"
"Mature stele",7,3,1,"Fail","zea_mays","Root"
"Meristematic cell",7,16,0.152086203393061,"Fail","zea_mays","Root"
"Pericycle",7,1,1,"Fail","zea_mays","Root"
"Pericycle cell",7,3,1,"Fail","zea_mays","Root"
"Phloem",7,12,0.582245765493583,"Fail","zea_mays","Root"
"Protophloem",7,7,1,"Fail","zea_mays","Root"
"Root cap",7,23,0.00702363055947529,"Reject","zea_mays","Root"
"Root cortex",7,9,0.647317980626,"Fail","zea_mays","Root"
"Root endodermis",7,1,1,"Fail","zea_mays","Root"
"Root epidermis",7,8,0.835528000103769,"Fail","zea_mays","Root"
"Root exodermis",7,24,0.473356676300719,"Fail","zea_mays","Root"
"Root hair",7,10,0.993141104557576,"Fail","zea_mays","Root"
"Root pith",7,9,0.743023867654756,"Fail","zea_mays","Root"
"Root stele",7,8,1,"Fail","zea_mays","Root"
"Stem cell niche",7,6,1,"Fail","zea_mays","Root"
"Xylem",7,2,1,"Fail","zea_mays","Root"
"Companion cell",8,4,1,"Fail","zea_mays","Root"
"Early stele",8,17,0.049398659965423,"Reject","zea_mays","Root"
"Mature endodermis",8,2,1,"Fail","zea_mays","Root"
"Mature stele",8,0,1,"Fail","zea_mays","Root"
"Meristematic cell",8,1,1,"Fail","zea_mays","Root"
"Pericycle",8,44,2.05925886838155e-11,"Reject","zea_mays","Root"
"Pericycle cell",8,5,1,"Fail","zea_mays","Root"
"Phloem",8,1,1,"Fail","zea_mays","Root"
"Protophloem",8,19,0.802460577335785,"Fail","zea_mays","Root"
"Root cap",8,2,1,"Fail","zea_mays","Root"
"Root cortex",8,3,1,"Fail","zea_mays","Root"
"Root endodermis",8,25,1.03713817202287e-05,"Reject","zea_mays","Root"
"Root epidermis",8,0,1,"Fail","zea_mays","Root"
"Root exodermis",8,3,1,"Fail","zea_mays","Root"
"Root hair",8,4,1,"Fail","zea_mays","Root"
"Root pith",8,0,1,"Fail","zea_mays","Root"
"Root stele",8,39,1.44476004218169e-06,"Reject","zea_mays","Root"
"Stem cell niche",8,41,1.50687107712864e-08,"Reject","zea_mays","Root"
"Xylem",8,1,1,"Fail","zea_mays","Root"
"Companion cell",9,9,0.544186703843251,"Fail","zea_mays","Root"
"Early stele",9,0,1,"Fail","zea_mays","Root"
"Mature endodermis",9,3,1,"Fail","zea_mays","Root"
"Mature stele",9,8,0.00921140484166672,"Reject","zea_mays","Root"
"Meristematic cell",9,4,1,"Fail","zea_mays","Root"
"Pericycle",9,1,1,"Fail","zea_mays","Root"
"Pericycle cell",9,2,1,"Fail","zea_mays","Root"
"Phloem",9,5,1,"Fail","zea_mays","Root"
"Protophloem",9,4,1,"Fail","zea_mays","Root"
"Root cap",9,6,1,"Fail","zea_mays","Root"
"Root cortex",9,6,0.472963958138184,"Fail","zea_mays","Root"
"Root endodermis",9,1,1,"Fail","zea_mays","Root"
"Root epidermis",9,2,1,"Fail","zea_mays","Root"
"Root exodermis",9,14,0.417137595436826,"Fail","zea_mays","Root"
"Root hair",9,4,1,"Fail","zea_mays","Root"
