"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.21304407254876e-37,0.438526607125843,0.363,0.277,1.71055615152542e-32,"7","Potri.017G078100"
2.26464384075299e-36,0.345569031527774,0.602,0.524,7.43097583466278e-32,"7","Potri.008G038200"
4.48672108116596e-36,0.517110816641542,0.271,0.194,1.47222778836299e-31,"7","Potri.013G009400"
2.37128454687119e-34,0.33090954333856,0.574,0.488,7.78089598364842e-30,"7","Potri.004G149000"
5.77412192144418e-34,0.252612815054108,0.723,0.631,1.89466262608348e-29,"7","Potri.019G124600"
8.31665865844513e-32,0.550513372592188,0.322,0.251,2.7289452055956e-27,"7","Potri.002G189000"
2.14530877364891e-31,0.303263323542602,0.675,0.604,7.03940167897417e-27,"7","Potri.010G055400"
5.28265733387424e-31,0.42091138713834,0.366,0.289,1.73339835096415e-26,"7","Potri.006G124800"
1.61325596525795e-29,0.394817807308293,0.356,0.28,5.29357679880092e-25,"7","Potri.004G236100"
1.39772969290575e-28,0.510465415713964,0.369,0.301,4.58637044133162e-24,"7","Potri.013G000500"
1.66063279643664e-28,0.444627781201701,0.462,0.392,5.44903439494753e-24,"7","Potri.001G024900"
1.66252290309828e-27,0.475159232602385,0.296,0.23,5.45523640193639e-23,"7","Potri.018G008500"
3.76448346259815e-27,0.333209604730668,0.532,0.468,1.23523995858233e-22,"7","Potri.006G114800"
2.90899738361024e-26,0.262025214665572,0.856,0.825,9.54529311484027e-22,"7","Potri.019G100001"
1.28449665044343e-25,0.304182215388999,0.807,0.773,4.21481885910003e-21,"7","Potri.001G320500"
6.96495133856491e-25,0.571528949755467,0.313,0.253,2.28540948272331e-20,"7","Potri.007G018000"
2.68556628299335e-23,0.452076365527819,0.306,0.247,8.81214864438608e-19,"7","Potri.008G107800"
5.26022429522751e-22,0.501929757798883,0.258,0.202,1.726037397993e-17,"7","Potri.010G224100"
8.81299244084402e-22,0.393068350604209,0.39,0.331,2.89180720961415e-17,"7","Potri.012G091100"
4.72658529421698e-21,0.400478269003539,0.335,0.277,1.55093443259142e-16,"7","Potri.009G028100"
5.85068251322084e-21,0.401117384850966,0.25,0.193,1.91978445306315e-16,"7","Potri.008G151700"
3.83582042726862e-20,0.329555151564378,0.556,0.507,1.25864775679965e-15,"7","Potri.014G114700"
1.90417304828157e-19,0.480362300820291,0.259,0.207,6.24816302332632e-15,"7","Potri.002G196200"
3.80434604005407e-19,0.278942869682346,0.539,0.484,1.24832006612294e-14,"7","Potri.008G099300"
6.87709184678337e-19,0.432545987086277,0.316,0.263,2.25658014768503e-14,"7","Potri.003G181400"
8.64562613116704e-19,0.3348345681744,0.289,0.232,2.83688930241984e-14,"7","Potri.013G155600"
3.54172308752658e-18,0.267180030464682,0.394,0.332,1.1621455967101e-13,"7","Potri.015G003100"
6.8233527290885e-18,0.372674077411268,0.311,0.257,2.23894673099581e-13,"7","Potri.002G104400"
1.03805625488091e-17,0.311157972654121,0.44,0.384,3.40617398914072e-13,"7","Potri.001G431400"
3.81715586283343e-17,0.3616210930965,0.281,0.228,1.25252335327153e-12,"7","Potri.013G018600"
4.12657106068546e-17,0.354267585406428,0.281,0.229,1.35405176214272e-12,"7","Potri.016G078300"
4.68498366460186e-17,0.33929256103169,0.391,0.338,1.53728368986581e-12,"7","Potri.017G054300"
1.82865147978864e-16,0.397300779223827,0.263,0.215,6.00035410063046e-12,"7","Potri.017G106300"
2.11701075841818e-16,0.31530507574683,0.394,0.343,6.94654740159757e-12,"7","Potri.001G151800"
8.17460493947423e-16,0.285929324643739,0.426,0.376,2.68233311878968e-11,"7","Potri.013G035500"
1.07291649757994e-15,0.370861503299082,0.251,0.204,3.52056090350906e-11,"7","Potri.002G197800"
2.21762535350716e-15,0.430819726140667,0.439,0.39,7.27669407246306e-11,"7","Potri.015G117900"
6.68921720067997e-15,0.324489938052214,0.324,0.275,2.19493284005912e-10,"7","Potri.012G097400"
7.1818835415076e-15,0.256314106675582,0.359,0.306,2.35659144647489e-10,"7","Potri.008G131100"
9.92292474023696e-15,0.382422833475186,0.255,0.209,3.25600929501395e-10,"7","Potri.018G139300"
2.45693676107576e-14,0.287844996567942,0.365,0.315,8.06194659411789e-10,"7","Potri.010G126000"
8.63567590387278e-14,0.308507599806984,0.271,0.224,2.83362433433777e-09,"7","Potri.003G062200"
3.39447785465443e-13,0.419260617234588,0.262,0.22,1.11383001844776e-08,"7","Potri.001G320000"
5.14701924070984e-13,0.250538361120979,0.474,0.432,1.68889142345412e-08,"7","Potri.001G077600"
8.76477357409621e-13,0.261778422961584,0.334,0.286,2.87598515286819e-08,"7","Potri.004G021500"
1.0285709350352e-12,0.355212046703595,0.285,0.243,3.37504980913101e-08,"7","Potri.016G126400"
1.47348058673375e-12,0.342817932097197,0.35,0.308,4.83493184924944e-08,"7","Potri.011G049100"
2.95908051653906e-12,0.305056104991576,0.257,0.214,9.7096308989196e-08,"7","Potri.008G012400"
1.21671163368809e-11,0.313905642258139,0.265,0.223,3.99239588362072e-07,"7","Potri.004G047601"
1.55139973239391e-11,0.288579185650818,0.266,0.224,5.09060794190413e-07,"7","Potri.008G073300"
4.1018999623943e-11,0.312976203374512,0.253,0.213,1.34595643466044e-06,"7","Potri.003G183900"
4.16199701482121e-11,0.327117032354187,0.281,0.242,1.36567608047328e-06,"7","Potri.002G189900"
1.75395635242072e-10,0.254827253327754,0.367,0.324,5.75525697919811e-06,"7","Potri.009G114400"
4.32103588102933e-10,0.300209794356649,0.27,0.234,1.41786150364216e-05,"7","Potri.019G053800"
2.69176919821674e-09,0.279064690374406,0.378,0.342,8.83250227010858e-05,"7","Potri.001G325200"
3.36526821962493e-08,0.287586631889553,0.269,0.237,0.00110424546090553,"7","Potri.005G168600"
7.53518550416395e-08,0.27502272123322,0.266,0.236,0.00247252041948132,"7","Potri.001G314200"
8.94438411898012e-08,0.267757793516742,0.278,0.247,0.00293492076096095,"7","Potri.014G036400"
3.63220296075859e-07,0.283393000678516,0.265,0.237,0.0119183475751372,"7","Potri.014G018100"
6.48454226162276e-06,0.252413955391387,0.307,0.279,0.212777285230627,"7","Potri.009G111900"
0,3.52551854257798,0.685,0.133,0,"8","Potri.001G310400"
0,3.65953010056387,0.611,0.082,0,"8","Potri.017G081000"
0,4.32661731721014,0.557,0.049,0,"8","Potri.001G093700"
0,4.17712532757317,0.596,0.089,0,"8","Potri.017G050300"
0,3.9646174474193,0.535,0.057,0,"8","Potri.013G081600"
0,3.98750905143713,0.547,0.07,0,"8","Potri.013G127900"
0,4.71679302178668,0.494,0.031,0,"8","Potri.005G114100"
0,4.05670783064556,0.506,0.048,0,"8","Potri.005G150800"
0,4.46884767160758,0.489,0.043,0,"8","Potri.018G018200"
0,3.92951715411372,0.488,0.048,0,"8","Potri.009G040200"
0,4.52203969969442,0.476,0.036,0,"8","Potri.010G179300"
0,4.37373331094052,0.453,0.031,0,"8","Potri.001G360200"
0,4.46301941996843,0.455,0.037,0,"8","Potri.008G078000"
0,5.64743965629262,0.447,0.032,0,"8","Potri.001G470800"
0,4.75065404628877,0.427,0.025,0,"8","Potri.016G033000"
0,1.91392963620472,0.644,0.249,0,"8","Potri.005G144900"
0,1.98673257426559,0.616,0.227,0,"8","Potri.001G246900"
0,4.90539795097261,0.404,0.023,0,"8","Potri.008G057500"
0,4.58190648619425,0.398,0.024,0,"8","Potri.002G010000"
0,4.70233036055858,0.384,0.019,0,"8","Potri.013G053200"
0,4.06437687998548,0.392,0.032,0,"8","Potri.001G254500"
0,4.87051247616794,0.359,0.017,0,"8","Potri.001G109400"
0,4.57024702377097,0.356,0.021,0,"8","Potri.006G035200"
0,3.48871070606361,0.367,0.041,0,"8","Potri.009G058900"
0,4.58609717426729,0.342,0.019,0,"8","Potri.001G272000"
0,4.70182338798122,0.348,0.025,0,"8","Potri.005G241800"
0,4.81529791411874,0.337,0.015,0,"8","Potri.007G138600"
0,5.7121466929819,0.338,0.016,0,"8","Potri.019G021800"
0,4.76137585157402,0.337,0.016,0,"8","Potri.007G057800"
0,4.38241348740016,0.338,0.019,0,"8","Potri.003G058600"
0,3.8821086683674,0.35,0.031,0,"8","Potri.009G049600"
0,2.2830161362838,0.442,0.126,0,"8","Potri.015G039200"
0,3.70662516896942,0.35,0.036,0,"8","Potri.001G264000"
0,4.67474991133362,0.33,0.016,0,"8","Potri.002G053100"
0,3.59568485442263,0.346,0.034,0,"8","Potri.004G031600"
0,3.55999485369453,0.343,0.035,0,"8","Potri.005G257500"
0,1.8197608791711,0.459,0.156,0,"8","Potri.002G111900"
0,4.76182503067894,0.318,0.015,0,"8","Potri.005G209400"
0,4.46618477837491,0.32,0.017,0,"8","Potri.009G084400"
0,4.13057624657443,0.324,0.022,0,"8","Potri.002G080000"
0,3.54264053764954,0.335,0.034,0,"8","Potri.004G145800"
0,2.06005772216811,0.444,0.143,0,"8","Potri.014G158400"
0,3.59224187968108,0.329,0.031,0,"8","Potri.002G106000"
0,4.3133728853658,0.317,0.019,0,"8","Potri.014G125100"
0,4.40667815356271,0.316,0.019,0,"8","Potri.010G183400"
0,1.47156174385269,0.63,0.334,0,"8","Potri.004G044700"
0,4.52890980804343,0.312,0.016,0,"8","Potri.005G251400"
0,4.95204556614229,0.308,0.014,0,"8","Potri.007G056500"
0,2.48401086019442,0.374,0.081,0,"8","Potri.009G153900"
0,4.61472039745144,0.31,0.018,0,"8","Potri.003G148100"
0,3.63048587606996,0.314,0.028,0,"8","Potri.005G142200"
0,3.72403663444724,0.311,0.027,0,"8","Potri.006G235000"
0,1.34175419109952,0.44,0.157,0,"8","Potri.001G461400"
0,3.55333288239998,0.312,0.033,0,"8","Potri.011G044000"
0,1.70020029788126,0.419,0.143,0,"8","Potri.009G004000"
0,4.99902757382494,0.285,0.011,0,"8","Potri.009G165800"
0,1.24905727258862,0.523,0.254,0,"8","Potri.002G098600"
0,4.18816862283641,0.283,0.017,0,"8","Potri.002G235500"
0,3.90355488309289,0.285,0.021,0,"8","Potri.004G193700"
0,5.29624115536793,0.273,0.01,0,"8","Potri.010G202100"
0,5.00785943850515,0.271,0.01,0,"8","Potri.019G030800"
0,4.56042325228093,0.273,0.013,0,"8","Potri.005G100000"
0,2.03895887336085,0.351,0.091,0,"8","Potri.010G158900"
0,3.73918224503323,0.283,0.024,0,"8","Potri.006G082900"
0,3.32189701911413,0.289,0.031,0,"8","Potri.012G129600"
0,4.20185907209143,0.273,0.016,0,"8","Potri.013G020700"
0,4.00842459098036,0.277,0.022,0,"8","Potri.001G367600"
0,1.40944482839507,0.425,0.17,0,"8","Potri.014G071700"
0,4.3771038797662,0.268,0.014,0,"8","Potri.005G250800"
0,5.4651590804199,0.263,0.01,0,"8","Potri.013G048900"
0,4.91651986157054,0.256,0.01,0,"8","Potri.005G112100"
0,3.07163586509818,0.284,0.042,0,"8","Potri.015G063700"
0,4.34656729545602,0.254,0.014,0,"8","Potri.002G258501"
0,4.32573963685533,0.252,0.016,0,"8","Potri.016G126300"
0,3.27786765459395,0.261,0.03,0,"8","Potri.004G086400"
0,1.44017303853158,0.364,0.134,0,"8","Potri.001G289500"
0,2.55412063464776,0.284,0.056,0,"8","Potri.013G059700"
0,2.22012894793461,0.295,0.07,0,"8","Potri.001G233700"
0,1.80846717702792,0.318,0.097,0,"8","Potri.003G112700"
0,1.45813707301065,0.334,0.118,0,"8","Potri.015G127200"
0,2.25339534280167,0.27,0.06,0,"8","Potri.014G094800"
0,1.4675363591289,0.276,0.092,0,"8","Potri.016G024800"
0,1.76328448649217,0.252,0.07,0,"8","Potri.002G046400"
2.18085938609659e-277,1.50107338208484,0.269,0.096,7.15605390359874e-273,"8","Potri.001G252900"
5.34900013672625e-240,1.14466299538268,0.372,0.168,1.75516741486398e-235,"8","Potri.010G194200"
1.29926911292168e-238,0.70006877401122,0.904,0.751,4.26329174022989e-234,"8","Potri.004G015300"
1.36867148059027e-238,1.32279887512486,0.268,0.102,4.49102172926086e-234,"8","Potri.003G020200"
1.00445955554929e-237,0.961094159257593,0.551,0.317,3.29593313962389e-233,"8","Potri.002G140400"
9.8626098782431e-235,1.01274476532599,0.5,0.271,3.23621817934791e-230,"8","Potri.006G197700"
7.5806426685091e-233,1.03492599503477,0.464,0.241,2.48743627881789e-228,"8","Potri.016G061100"
6.9898411429556e-231,0.850921212838539,0.659,0.428,2.29357657423802e-226,"8","Potri.004G185800"
1.16485858002333e-227,0.850766354963728,0.667,0.443,3.82225045863054e-223,"8","Potri.008G171200"
1.00298512367044e-226,0.987601426251637,0.5,0.272,3.2910950862998e-222,"8","Potri.006G021500"
5.16472850745011e-226,1.09979010202324,0.359,0.162,1.69470236514961e-221,"8","Potri.017G088600"
3.39089369824922e-223,1.10899632918283,0.342,0.151,1.11265394920652e-218,"8","Potri.005G245800"
6.06677779669842e-217,0.713559166417922,0.754,0.553,1.99069179843065e-212,"8","Potri.010G060400"
2.08121091607729e-215,0.925011557109292,0.5,0.277,6.82907737892442e-211,"8","Potri.019G099000"
6.52107071846918e-212,0.716792903760856,0.748,0.541,2.13975893485129e-207,"8","Potri.002G066200"
1.30891121942628e-210,0.949389170976283,0.413,0.203,4.29493038430345e-206,"8","Potri.016G033200"
4.95496501524371e-210,0.972195454566028,0.498,0.279,1.62587267045192e-205,"8","Potri.005G093100"
3.16108984186697e-208,1.09821612808251,0.344,0.159,1.03724840981181e-203,"8","Potri.015G147500"
3.86849799990008e-207,0.693656941076374,0.777,0.596,1.26937024870721e-202,"8","Potri.004G118800"
8.94237966323577e-203,0.805671162894253,0.654,0.438,2.93426303889755e-198,"8","Potri.009G065800"
3.76875642784359e-200,0.887595363520192,0.492,0.275,1.23664204666832e-195,"8","Potri.008G156300"
7.90247416959215e-200,1.05032963726032,0.358,0.171,2.59303884926827e-195,"8","Potri.002G057600"
4.75336612957483e-197,0.971725510185555,0.438,0.231,1.55972202809739e-192,"8","Potri.011G147700"
3.40495253159979e-196,0.800668335452488,0.617,0.396,1.11726707419384e-191,"8","Potri.002G249000"
4.56197576442755e-196,1.17557851380892,0.477,0.274,1.49692110758161e-191,"8","Potri.009G028800"
1.16765477276918e-193,0.701129497973896,0.739,0.543,3.83142560588751e-189,"8","Potri.002G179400"
1.20571620235797e-192,0.780108393611596,0.645,0.43,3.95631657479722e-188,"8","Potri.019G057000"
5.90325370772674e-191,0.715170966932503,0.711,0.499,1.93703463911638e-186,"8","Potri.001G466000"
5.4847256292326e-187,0.885576822884301,0.499,0.289,1.79970302072009e-182,"8","Potri.001G271500"
1.86017753916882e-185,0.732229565648976,0.649,0.438,6.10380055927467e-181,"8","Potri.009G146200"
3.52319049101392e-185,0.956498376596054,0.4,0.207,1.1560644958164e-180,"8","Potri.001G156100"
1.46621255641215e-184,0.807773045034953,0.575,0.361,4.81108326135518e-180,"8","Potri.010G191200"
1.07030598572352e-183,1.08885160691549,0.332,0.159,3.51199503095458e-179,"8","Potri.007G071100"
4.28644473340106e-182,1.0247690665083,0.309,0.142,1.40651111037089e-177,"8","Potri.004G131800"
4.20265950529775e-181,0.884019253304362,0.48,0.275,1.37901866347335e-176,"8","Potri.002G242600"
2.7412051120962e-180,1.03637150072375,0.333,0.159,8.99471633432127e-176,"8","Potri.005G194500"
2.95783546986708e-180,0.781229060235639,0.593,0.382,9.70554552727486e-176,"8","Potri.010G208700"
9.09807018929641e-180,0.972595198429205,0.43,0.232,2.98534977121383e-175,"8","Potri.007G128600"
1.43453168237095e-179,0.912228991896725,0.478,0.272,4.70712880936379e-175,"8","Potri.018G099800"
7.96637511667376e-178,0.813448387781696,0.526,0.317,2.61400666703416e-173,"8","Potri.004G202832"
1.48414495982598e-176,0.849062989093296,0.495,0.29,4.86992485667697e-172,"8","Potri.002G146800"
1.09260723131397e-175,0.758081369715,0.611,0.406,3.58517210811055e-171,"8","Potri.010G250900"
2.87619729495192e-175,0.926696396808819,0.379,0.194,9.43766618392574e-171,"8","Potri.003G159500"
2.00510605885332e-174,0.904287787847289,0.382,0.196,6.5793545109154e-170,"8","Potri.014G127300"
5.38898616035595e-174,0.7501606379513,0.625,0.423,1.7682880287976e-169,"8","Potri.010G241200"
2.50009294531025e-173,1.06146485903843,0.274,0.121,8.20355498144651e-169,"8","Potri.012G076800"
6.12756768248374e-173,0.762972853192689,0.557,0.35,2.01063878365339e-168,"8","Potri.005G049400"
4.78083326645006e-171,0.704136303042006,0.624,0.415,1.56873481972026e-166,"8","Potri.016G124100"
5.0832851287019e-171,0.918120268200482,0.402,0.214,1.66797834928095e-166,"8","Potri.004G063300"
9.78381709324702e-171,0.790513321346952,0.529,0.322,3.21036390280714e-166,"8","Potri.012G128300"
2.75717833842801e-170,0.895098208031452,0.404,0.214,9.04712928188383e-166,"8","Potri.001G118100"
3.18019254967526e-170,0.760518518519021,0.592,0.381,1.04351658132494e-165,"8","Potri.010G212300"
7.86250060926078e-169,0.755420603221232,0.605,0.403,2.57992232491674e-164,"8","Potri.006G052400"
9.65154716057846e-169,0.757374726450915,0.581,0.37,3.16696216980061e-164,"8","Potri.016G084400"
1.78985969218459e-168,0.736454168476887,0.623,0.423,5.8730666079653e-164,"8","Potri.016G055000"
2.62547922006913e-168,0.696933106935646,0.697,0.508,8.61498496481285e-164,"8","Potri.010G066400"
8.85551030882064e-168,0.973067878947921,0.349,0.176,2.90575859763332e-163,"8","Potri.006G250400"
6.7420822059169e-167,0.847773944515587,0.443,0.249,2.21227943422751e-162,"8","Potri.004G099200"
8.80838181238437e-167,1.03867775243371,0.261,0.114,2.89029432409768e-162,"8","Potri.011G066000"
1.03316990790652e-166,0.775588995407535,0.542,0.335,3.39014041881366e-162,"8","Potri.008G017300"
2.01716329930531e-166,0.866402323601477,0.432,0.241,6.61891793401051e-162,"8","Potri.012G096600"
3.48221402931067e-166,1.01884551379777,0.307,0.145,1.14261888943771e-161,"8","Potri.006G141200"
7.38776314295576e-166,0.86089785209861,0.42,0.23,2.42414672009807e-161,"8","Potri.017G115400"
2.55324780325745e-165,0.943482531105268,0.371,0.193,8.37797201682866e-161,"8","Potri.006G077200"
5.92505013684748e-163,0.808062533656304,0.474,0.275,1.94418670140376e-158,"8","Potri.009G099300"
1.34224778875012e-162,0.754780981648679,0.546,0.339,4.40431766922577e-158,"8","Potri.014G057300"
3.88163280263562e-162,0.776009583144058,0.528,0.326,1.27368017152882e-157,"8","Potri.018G070100"
2.50410415064182e-161,0.766157782664802,0.584,0.382,8.21671694950102e-157,"8","Potri.014G053300"
1.77729098727716e-160,0.749888851982629,0.574,0.374,5.83182491655253e-156,"8","Potri.002G051300"
2.96568887838374e-160,0.746714159498924,0.541,0.338,9.73131491664058e-156,"8","Potri.005G211200"
1.61864386796337e-159,0.919056984785032,0.345,0.175,5.31125612394821e-155,"8","Potri.005G072700"
7.78705623486033e-159,0.669490609464206,0.679,0.489,2.55516676234472e-154,"8","Potri.015G106500"
5.47297282278258e-158,0.769904082395429,0.541,0.341,1.79584657233965e-153,"8","Potri.016G085800"
1.9792767360635e-157,0.773549662549949,0.52,0.32,6.49460075404516e-153,"8","Potri.001G194000"
2.13578844325269e-157,0.722806969526663,0.579,0.381,7.00816261884506e-153,"8","Potri.007G034800"
3.47998800768733e-157,0.84171874037165,0.455,0.263,1.14188846496244e-152,"8","Potri.003G123101"
3.8930185492013e-157,0.78656146914218,0.467,0.271,1.27741617654942e-152,"8","Potri.014G091200"
5.33863703418217e-157,0.831437659325891,0.441,0.251,1.75176697002619e-152,"8","Potri.012G037500"
4.36130370924182e-156,0.825565303566409,0.43,0.242,1.43107458611352e-151,"8","Potri.006G181600"
6.39008450377773e-156,0.782158325762951,0.523,0.327,2.09677842822459e-151,"8","Potri.014G191000"
1.00540466116551e-155,0.878578418222105,0.366,0.191,3.29903431468239e-151,"8","Potri.004G188800"
1.35069042701545e-155,0.426432677186857,0.922,0.835,4.43202049816579e-151,"8","Potri.006G130900"
1.56684652338903e-155,0.750468156010978,0.579,0.38,5.14129349719641e-151,"8","Potri.008G042500"
1.61505446909199e-155,0.690523223385937,0.636,0.444,5.29947822943154e-151,"8","Potri.014G115100"
1.63310048007755e-155,0.71463685705874,0.571,0.369,5.35869260527847e-151,"8","Potri.005G162600"
2.07873857284453e-155,0.769059887924061,0.51,0.31,6.82096487907476e-151,"8","Potri.001G262100"
3.76169763512069e-155,0.829583202201639,0.455,0.264,1.23432584501215e-150,"8","Potri.010G210300"
2.51080580778355e-154,0.694983262275492,0.6,0.398,8.23870709708017e-150,"8","Potri.005G115700"
2.99718349880599e-154,0.718230021224474,0.559,0.357,9.8346582146321e-150,"8","Potri.010G218700"
2.11007643518365e-153,0.943995503450157,0.339,0.174,6.92379380676812e-149,"8","Potri.012G128600"
3.94361858268246e-152,0.831188006340388,0.462,0.272,1.2940195655356e-147,"8","Potri.001G342500"
5.00303105500407e-151,0.693928707065915,0.478,0.278,1.64164458007849e-146,"8","Potri.001G004600"
1.62998148295153e-150,0.834803226250959,0.41,0.229,5.34845824000887e-146,"8","Potri.015G094400"
4.86075060253323e-150,0.702485579877939,0.583,0.388,1.59495809520923e-145,"8","Potri.006G222100"
7.40253621583111e-149,0.852546783036103,0.347,0.179,2.42899420850066e-144,"8","Potri.011G068900"
1.01330476864145e-147,0.789438983617855,0.428,0.244,3.32495693734317e-143,"8","Potri.002G035700"
5.18326401984866e-147,0.731927805838664,0.53,0.339,1.70078442283294e-142,"8","Potri.005G219700"
6.65608845188484e-147,0.873507583224523,0.388,0.216,2.18406230371697e-142,"8","Potri.008G187000"
7.18957127521009e-147,0.823898651125437,0.416,0.237,2.35911402253469e-142,"8","Potri.006G195400"
5.50550357951101e-146,0.747047868905991,0.491,0.3,1.80652088954495e-141,"8","Potri.007G085200"
2.3878365183137e-145,1.01482229743422,0.271,0.128,7.83520796754275e-141,"8","Potri.013G032300"
3.39158518143132e-145,0.860176039278383,0.328,0.167,1.11288084558306e-140,"8","Potri.009G067100"
1.07130050602275e-144,0.754127166227037,0.464,0.277,3.51525835041245e-140,"8","Potri.012G108400"
1.29103892007139e-144,0.691177311464882,0.606,0.415,4.23628600843027e-140,"8","Potri.009G158700"
5.20792135420523e-144,0.747995541073708,0.5,0.309,1.70887523395536e-139,"8","Potri.015G041600"
9.00450708166196e-144,0.797113319936829,0.439,0.256,2.95464890870574e-139,"8","Potri.008G150000"
3.0564544615575e-143,0.75530626101658,0.518,0.33,1.00291440247086e-138,"8","Potri.005G082600"
4.88401454821366e-143,0.756339669422049,0.479,0.289,1.60259169370535e-138,"8","Potri.005G026000"
7.00609312460209e-143,0.71793827932579,0.73,0.545,2.29890933697568e-138,"8","Potri.004G176300"
9.59209567994526e-143,0.794743783276806,0.42,0.24,3.14745435546044e-138,"8","Potri.008G048800"
1.66195921886426e-142,0.720357933789162,0.486,0.295,5.45338678485928e-138,"8","Potri.001G314500"
1.3640313750543e-141,0.876661952594224,0.329,0.169,4.47579615096569e-137,"8","Potri.015G092900"
1.70856842995366e-141,0.772499484083333,0.453,0.269,5.60632558920693e-137,"8","Potri.013G013600"
1.997150274748e-141,0.775530410917573,0.45,0.267,6.55324919653062e-137,"8","Potri.012G114000"
2.37725102909907e-141,0.853258516563133,0.333,0.173,7.80047380178277e-137,"8","Potri.017G092200"
5.10826256861553e-141,0.749167740828058,0.503,0.313,1.67617419663981e-136,"8","Potri.010G199400"
9.14501805431764e-141,0.767388810942685,0.442,0.26,3.00075477416325e-136,"8","Potri.013G027600"
1.11154829114287e-140,0.931948484423208,0.287,0.14,3.6473234077271e-136,"8","Potri.008G168600"
1.75122769027959e-140,0.734558552029783,0.503,0.314,5.74630342011441e-136,"8","Potri.009G064100"
2.17909562632606e-140,0.791820725721485,0.409,0.233,7.15026647866371e-136,"8","Potri.012G117600"
2.2994616071541e-140,0.96100980275477,0.255,0.118,7.54522337155475e-136,"8","Potri.003G053100"
4.09225003599294e-140,0.73839688268414,0.48,0.292,1.34279000431036e-135,"8","Potri.008G050200"
1.40120979280338e-139,0.795076013316396,0.406,0.23,4.59778969312572e-135,"8","Potri.007G013000"
1.8962424387784e-139,0.834082093767589,0.376,0.207,6.22214031436356e-135,"8","Potri.001G046600"
2.06260620792784e-138,0.739163792942159,0.503,0.316,6.76802975007362e-134,"8","Potri.012G024300"
7.8465561881114e-138,0.644798342105066,0.613,0.427,2.57469048200499e-133,"8","Potri.010G091000"
1.85320868762921e-137,0.7092666994737,0.496,0.307,6.08093366671772e-133,"8","Potri.010G083200"
2.78852790912882e-137,0.798566101582492,0.392,0.22,9.14999662822439e-133,"8","Potri.014G128800"
5.47828562284044e-137,0.761308023501783,0.439,0.26,1.79758986142263e-132,"8","Potri.007G055900"
7.85383885208475e-137,0.683573714606537,0.561,0.373,2.57708014253457e-132,"8","Potri.007G013100"
8.16526738317028e-137,0.679222705608616,0.561,0.372,2.67926918643966e-132,"8","Potri.016G019000"
3.23486251214857e-136,0.770303596577961,0.422,0.245,1.06145543611131e-131,"8","Potri.016G079800"
9.76619929743422e-136,0.698160100946622,0.536,0.345,3.20458297546709e-131,"8","Potri.009G032600"
1.34653427620179e-135,0.844112542989027,0.323,0.167,4.41838292050093e-131,"8","Potri.008G182300"
1.98785475347205e-135,0.724612807880174,0.505,0.32,6.52274780256783e-131,"8","Potri.016G069000"
5.85555267071628e-135,0.693736837733998,0.56,0.375,1.92138249784213e-130,"8","Potri.009G056900"
7.31379344883204e-135,0.792012790962105,0.371,0.203,2.39987504436526e-130,"8","Potri.012G142600"
9.18979625414454e-135,0.464007824842946,0.863,0.74,3.01544784487245e-130,"8","Potri.009G116400"
1.97434088978127e-134,0.753834568885259,0.394,0.221,6.47840476163929e-130,"8","Potri.006G087900"
1.68264911868276e-133,0.773990453504749,0.367,0.2,5.52127655313373e-129,"8","Potri.003G114800"
1.02735107014866e-132,0.755420423724535,0.426,0.25,3.3710470664788e-128,"8","Potri.013G027900"
1.09767376069094e-132,0.875398165315945,0.262,0.125,3.60179691095518e-128,"8","Potri.017G081100"
1.19020012694139e-131,0.720979287855465,0.529,0.348,3.90540367653277e-127,"8","Potri.001G131000"
2.73201623677735e-131,0.80584220043135,0.362,0.198,8.96456487773753e-127,"8","Potri.003G161700"
9.48373145050205e-131,0.732640597413546,0.417,0.241,3.11189680085324e-126,"8","Potri.015G033700"
9.50895199325972e-131,0.634369016078247,0.61,0.421,3.12017241754831e-126,"8","Potri.015G029500"
1.40770765487175e-130,0.816688927158444,0.37,0.207,4.61911112793067e-126,"8","Potri.003G081600"
3.66383895921437e-130,0.700394060154345,0.484,0.302,1.20221547768701e-125,"8","Potri.003G085100"
5.68930926652623e-130,0.576723132262755,0.713,0.549,1.86683304962525e-125,"8","Potri.010G186500"
6.42497015180236e-130,0.744380708446701,0.441,0.265,2.10822545591091e-125,"8","Potri.003G071200"
6.79715635830048e-130,0.705413395618132,0.451,0.273,2.23035091584914e-125,"8","Potri.005G227300"
8.98299852200067e-130,0.764992820566097,0.407,0.236,2.94759130502408e-125,"8","Potri.013G011000"
3.79077501155649e-129,0.749735859956733,0.437,0.261,1.24386700454203e-124,"8","Potri.001G353900"
2.24889129925201e-128,0.802609473208283,0.336,0.179,7.3792870202356e-124,"8","Potri.010G087800"
2.25630605544369e-128,0.597268604880664,0.624,0.439,7.40361705972739e-124,"8","Potri.016G063200"
2.35173307545929e-128,0.723826745381565,0.449,0.272,7.71674174050456e-124,"8","Potri.018G140300"
3.13499246745173e-128,0.72342157607478,0.422,0.247,1.02868507834494e-123,"8","Potri.002G141500"
4.65206447356626e-128,0.692804518333729,0.48,0.299,1.5264819157113e-123,"8","Potri.010G217100"
9.57982700299795e-128,0.837643286869711,0.331,0.178,3.14342863449372e-123,"8","Potri.001G453900"
7.1887624473491e-127,0.636209027730309,0.615,0.428,2.35884862184866e-122,"8","Potri.010G205700"
